Date,Open,High,Low,Close,Adj Close,Volume
2015-08-18,661.900024,664.000000,653.460022,656.130005,656.130005,1456100
2015-08-19,656.599976,667.000000,654.190002,660.900024,660.900024,2131600
2015-08-20,655.460022,662.989990,642.900024,646.830017,646.830017,2855300
2015-08-21,639.780029,640.049988,612.330017,612.479980,612.479980,4265200
2015-08-24,573.000000,599.330017,565.049988,589.609985,589.609985,5770300
2015-08-25,614.909973,617.450012,581.109985,582.059998,582.059998,3538000
2015-08-26,610.349976,631.710022,599.049988,628.619995,628.619995,4235900
2015-08-27,639.400024,643.590027,622.000000,637.609985,637.609985,3491300
2015-08-28,632.820007,636.880005,624.559998,630.380005,630.380005,1978700
2015-08-31,627.539978,635.799988,617.679993,618.250000,618.250000,2176700
2015-09-01,602.359985,612.859985,594.099976,597.789978,597.789978,3702100
2015-09-02,605.590027,614.340027,599.710022,614.340027,614.340027,2575600
2015-09-03,617.000000,619.710022,602.820984,606.250000,606.250000,1759600
2015-09-04,600.000000,603.469971,595.250000,600.700012,600.700012,2089000
2015-09-08,612.489990,616.309998,604.119995,614.659973,614.659973,2279500
2015-09-09,621.219971,626.520020,609.599976,612.719971,612.719971,1702100
2015-09-10,613.099976,624.159973,611.429993,621.349976,621.349976,1905300
2015-09-11,619.750000,625.780029,617.419983,625.770020,625.770020,1373500
2015-09-14,625.700012,625.859985,619.429993,623.239990,623.239990,1702300
2015-09-15,626.700012,638.700012,623.780029,635.140015,635.140015,2084400
2015-09-16,635.469971,637.950012,632.320007,635.979980,635.979980,1286500
2015-09-17,637.789978,650.900024,635.020020,642.900024,642.900024,2274700
2015-09-18,636.789978,640.000000,627.020020,629.250000,629.250000,5133400
2015-09-21,634.400024,636.489990,625.940002,635.440002,635.440002,1788500
2015-09-22,627.000000,627.549988,615.429993,622.690002,622.690002,2562900
2015-09-23,622.049988,628.929993,620.000000,622.359985,622.359985,1470900
2015-09-24,616.640015,627.320007,612.400024,625.799988,625.799988,2240100
2015-09-25,629.770020,629.770020,611.000000,611.969971,611.969971,2174000
2015-09-28,610.340027,614.604980,589.380005,594.890015,594.890015,3127700
2015-09-29,597.280029,605.000000,590.219971,594.969971,594.969971,2309500
2015-09-30,603.280029,608.760010,600.729980,608.419983,608.419983,2413400
2015-10-01,608.369995,612.090027,599.849976,611.289978,611.289978,1867600
2015-10-02,607.200012,627.340027,603.130005,626.909973,626.909973,2684800
2015-10-05,632.000000,643.010010,627.000000,641.469971,641.469971,1803600
2015-10-06,638.840027,649.250000,636.530029,645.440002,645.440002,2166300
2015-10-07,649.239990,650.609009,632.150024,642.359985,642.359985,2092700
2015-10-08,641.359985,644.450012,625.559998,639.159973,639.159973,2182100
2015-10-09,640.000000,645.989990,635.317993,643.609985,643.609985,1648700
2015-10-12,642.090027,648.500000,639.010010,646.669983,646.669983,1275200
2015-10-13,643.150024,657.812012,643.150024,652.299988,652.299988,1807700
2015-10-14,653.210022,659.390015,648.849976,651.159973,651.159973,1415500
2015-10-15,654.659973,663.130005,654.460022,661.739990,661.739990,1885700
2015-10-16,664.109985,664.969971,657.200012,662.200012,662.200012,1611100
2015-10-19,661.179993,666.820007,659.580017,666.099976,666.099976,1477300
2015-10-20,664.039978,664.719971,644.195007,650.280029,650.280029,2490000
2015-10-21,654.150024,655.869995,641.729980,642.609985,642.609985,1791100
2015-10-22,646.700012,657.799988,644.010010,651.789978,651.789978,4071000
2015-10-23,727.500000,730.000000,701.500000,702.000000,702.000000,6653900
2015-10-26,701.549988,719.150024,701.260010,712.780029,712.780029,2716600
2015-10-27,707.380005,713.619995,704.549988,708.489990,708.489990,2245800
2015-10-28,707.330017,712.979980,703.080017,712.950012,712.950012,2178900
2015-10-29,710.500000,718.260010,710.010010,716.919983,716.919983,1456000
2015-10-30,715.729980,718.000000,710.049988,710.809998,710.809998,1908800
2015-11-02,711.059998,721.619995,705.849976,721.109985,721.109985,1886300
2015-11-03,718.859985,724.650024,714.719971,722.159973,722.159973,1565400
2015-11-04,722.000000,733.099976,721.900024,728.109985,728.109985,1706700
2015-11-05,729.469971,739.479980,729.469971,731.250000,731.250000,1861600
2015-11-06,731.500000,735.409973,727.010010,733.760010,733.760010,1511600
2015-11-09,730.200012,734.710022,719.429993,724.890015,724.890015,2069800
2015-11-10,724.400024,730.590027,718.500000,728.320007,728.320007,1608000
2015-11-11,732.460022,741.000000,730.229980,735.400024,735.400024,1366400
2015-11-12,731.000000,737.799988,728.645020,731.229980,731.229980,1837200
2015-11-13,729.169983,731.150024,716.729980,717.000000,717.000000,2075500
2015-11-16,715.599976,729.489990,711.330017,728.960022,728.960022,1905900
2015-11-17,729.289978,731.844971,723.026978,725.299988,725.299988,1510900
2015-11-18,727.580017,741.409973,727.000000,740.000000,740.000000,1684300
2015-11-19,738.739990,742.000000,737.429993,738.409973,738.409973,1327100
2015-11-20,746.530029,757.919983,743.000000,756.599976,756.599976,2212300
2015-11-23,757.450012,762.708008,751.820007,755.979980,755.979980,1414500
2015-11-24,752.000000,755.278992,737.630005,748.280029,748.280029,2333100
2015-11-25,748.140015,752.000000,746.059998,748.150024,748.150024,1122100
2015-11-27,748.460022,753.409973,747.489990,750.260010,750.260010,838500
2015-11-30,748.809998,754.929993,741.270020,742.599976,742.599976,2097600
2015-12-01,747.109985,768.950012,746.700012,767.039978,767.039978,2134600
2015-12-02,768.900024,775.955017,758.960022,762.380005,762.380005,2230400
2015-12-03,766.010010,768.994995,745.630005,752.539978,752.539978,2590600
2015-12-04,753.099976,768.489990,750.000000,766.809998,766.809998,2757300
2015-12-07,767.770020,768.729980,755.090027,763.250000,763.250000,1812300
2015-12-08,757.890015,764.799988,754.200012,762.369995,762.369995,1829500
2015-12-09,759.169983,764.229980,737.000977,751.609985,751.609985,2700000
2015-12-10,752.849976,755.849976,743.830017,749.460022,749.460022,1984900
2015-12-11,741.159973,745.710022,736.750000,738.869995,738.869995,2224400
2015-12-14,741.789978,748.729980,724.169983,747.770020,747.770020,2412500
2015-12-15,753.000000,758.080017,743.010010,743.400024,743.400024,2666200
2015-12-16,750.000000,760.590027,739.434998,758.090027,758.090027,1993300
2015-12-17,762.419983,762.679993,749.000000,749.429993,749.429993,1553400
2015-12-18,746.510010,754.130005,738.150024,739.309998,739.309998,3148700
2015-12-21,746.130005,750.000000,740.000000,747.770020,747.770020,1525700
2015-12-22,751.650024,754.849976,745.530029,750.000000,750.000000,1365400
2015-12-23,753.469971,754.210022,744.000000,750.309998,750.309998,1565900
2015-12-24,749.549988,751.349976,746.619995,748.400024,748.400024,527200
2015-12-28,752.919983,762.989990,749.520020,762.510010,762.510010,1515300
2015-12-29,766.690002,779.979980,766.429993,776.599976,776.599976,1765000
2015-12-30,776.599976,777.599976,766.900024,771.000000,771.000000,1293300
2015-12-31,769.500000,769.500000,758.340027,758.880005,758.880005,1489600
2016-01-04,743.000000,744.059998,731.257996,741.840027,741.840027,3272800
2016-01-05,746.450012,752.000000,738.640015,742.580017,742.580017,1950700
2016-01-06,730.000000,747.179993,728.919983,743.619995,743.619995,1947000
2016-01-07,730.309998,738.500000,719.059998,726.390015,726.390015,2963700
2016-01-08,731.450012,733.229980,713.000000,714.469971,714.469971,2450900
2016-01-11,716.609985,718.854980,703.539978,716.030029,716.030029,2090600
2016-01-12,721.679993,728.750000,717.317017,726.070007,726.070007,2024500
2016-01-13,730.849976,734.739990,698.609985,700.559998,700.559998,2501700
2016-01-14,705.380005,721.924988,689.099976,714.719971,714.719971,2225800
2016-01-15,692.289978,706.739990,685.369995,694.450012,694.450012,3592400
2016-01-19,703.299988,709.979980,693.409973,701.789978,701.789978,2268100
2016-01-20,688.609985,706.849976,673.260010,698.450012,698.450012,3445000
2016-01-21,702.179993,719.190002,694.460022,706.590027,706.590027,2412200
2016-01-22,723.599976,728.130005,720.120972,725.250000,725.250000,2011800
2016-01-25,723.580017,729.679993,710.010010,711.669983,711.669983,1711700
2016-01-26,713.849976,718.280029,706.479980,713.039978,713.039978,1331700
2016-01-27,713.669983,718.234985,694.390015,699.989990,699.989990,2194200
2016-01-28,722.219971,733.690002,712.349976,730.960022,730.960022,2676400
2016-01-29,731.530029,744.989990,726.799988,742.950012,742.950012,3474300
2016-02-01,750.460022,757.859985,743.270020,752.000000,752.000000,5139200
2016-02-02,784.500000,789.869995,764.650024,764.650024,764.650024,6348100
2016-02-03,770.219971,774.500000,720.500000,726.950012,726.950012,6171000
2016-02-04,722.809998,727.000000,701.859985,708.010010,708.010010,5168700
2016-02-05,703.869995,703.989990,680.150024,683.570007,683.570007,5105700
2016-02-08,667.849976,684.030029,663.059998,682.739990,682.739990,4247400
2016-02-09,672.320007,699.900024,668.770020,678.109985,678.109985,3608900
2016-02-10,686.859985,701.309998,682.130005,684.119995,684.119995,2638000
2016-02-11,675.000000,689.349976,668.867981,683.109985,683.109985,3024000
2016-02-12,690.260010,693.750000,678.599976,682.400024,682.400024,2141400
2016-02-16,692.979980,698.000000,685.049988,691.000000,691.000000,2520000
2016-02-17,698.090027,709.750000,691.380005,708.400024,708.400024,2492600
2016-02-18,710.000000,712.349976,696.030029,697.349976,697.349976,1883200
2016-02-19,695.030029,703.080994,694.049988,700.909973,700.909973,1589300
2016-02-22,707.450012,713.239990,702.510010,706.460022,706.460022,1949800
2016-02-23,701.450012,708.400024,693.580017,695.849976,695.849976,2009300
2016-02-24,688.919983,700.000000,680.780029,699.559998,699.559998,1963600
2016-02-25,700.010010,705.979980,690.585022,705.750000,705.750000,1642200
2016-02-26,708.580017,713.429993,700.859985,705.070007,705.070007,2243500
2016-02-29,700.320007,710.890015,697.679993,697.770020,697.770020,2481100
2016-03-01,703.619995,718.809998,699.770020,718.809998,718.809998,2151400
2016-03-02,719.000000,720.000000,712.000000,718.849976,718.849976,1629000
2016-03-03,718.679993,719.450012,706.020020,712.419983,712.419983,1958000
2016-03-04,714.989990,716.489990,706.020020,710.890015,710.890015,1972100
2016-03-07,706.900024,708.091003,686.900024,695.159973,695.159973,2985100
2016-03-08,688.590027,703.789978,685.340027,693.969971,693.969971,2076300
2016-03-09,698.469971,705.679993,694.000000,705.239990,705.239990,1421500
2016-03-10,708.119995,716.440002,703.359985,712.820007,712.820007,2833500
2016-03-11,720.000000,726.919983,717.125000,726.820007,726.820007,1970800
2016-03-14,726.809998,735.500000,725.150024,730.489990,730.489990,1718300
2016-03-15,726.919983,732.289978,724.770020,728.330017,728.330017,1721000
2016-03-16,726.369995,737.469971,724.510010,736.090027,736.090027,1624400
2016-03-17,736.450012,743.070007,736.000000,737.780029,737.780029,1860800
2016-03-18,741.859985,742.000000,731.830017,737.599976,737.599976,2980700
2016-03-21,736.500000,742.500000,733.515991,742.090027,742.090027,1836500
2016-03-22,737.460022,745.000000,737.460022,740.750000,740.750000,1269700
2016-03-23,742.359985,745.719971,736.150024,738.059998,738.059998,1432100
2016-03-24,732.010010,737.747009,731.000000,735.299988,735.299988,1594900
2016-03-28,736.789978,738.989990,732.500000,733.530029,733.530029,1301300
2016-03-29,734.590027,747.250000,728.760010,744.770020,744.770020,1903800
2016-03-30,750.099976,757.880005,748.739990,750.530029,750.530029,1782400
2016-03-31,749.250000,750.849976,740.940002,744.950012,744.950012,1718800
2016-04-01,738.599976,750.340027,737.000000,749.909973,749.909973,1576700
2016-04-04,750.059998,752.799988,742.429993,745.289978,745.289978,1134200
2016-04-05,738.000000,742.799988,735.369995,737.799988,737.799988,1132300
2016-04-06,735.770020,746.239990,735.559998,745.690002,745.690002,1053700
2016-04-07,745.369995,747.000000,736.280029,740.280029,740.280029,1453200
2016-04-08,743.969971,745.450012,735.549988,739.150024,739.150024,1290800
2016-04-11,743.020020,745.000000,736.049988,736.099976,736.099976,1220100
2016-04-12,738.000000,743.830017,731.010010,743.090027,743.090027,1353000
2016-04-13,749.159973,754.380005,744.260986,751.719971,751.719971,1707100
2016-04-14,754.010010,757.309998,752.705017,753.200012,753.200012,1135300
2016-04-15,753.979980,761.000000,752.693970,759.000000,759.000000,1809300
2016-04-18,760.460022,768.049988,757.299988,766.609985,766.609985,1556000
2016-04-19,769.510010,769.900024,749.330017,753.929993,753.929993,2030500
2016-04-20,758.000000,758.132019,750.010010,752.669983,752.669983,1529200
2016-04-21,755.380005,760.450012,749.549988,759.140015,759.140015,3060500
2016-04-22,726.299988,736.119995,713.609985,718.770020,718.770020,5951900
2016-04-25,716.099976,723.929993,715.590027,723.150024,723.150024,1959200
2016-04-26,725.419983,725.765991,703.026001,708.140015,708.140015,2744600
2016-04-27,707.289978,708.979980,692.364990,705.840027,705.840027,3098600
2016-04-28,708.260010,714.169983,689.549988,691.020020,691.020020,2867300
2016-04-29,690.700012,697.619995,689.000000,693.010010,693.010010,2487700
2016-05-02,697.630005,700.640015,691.000000,698.210022,698.210022,1645300
2016-05-03,696.869995,697.840027,692.000000,692.359985,692.359985,1543800
2016-05-04,690.489990,699.750000,689.010010,695.700012,695.700012,1693500
2016-05-05,697.700012,702.320007,695.719971,701.429993,701.429993,1683500
2016-05-06,698.380005,711.859985,698.106995,711.119995,711.119995,1826100
2016-05-09,712.000000,718.710022,710.000000,712.900024,712.900024,1510300
2016-05-10,716.750000,723.500000,715.719971,723.179993,723.179993,1569600
2016-05-11,723.409973,724.479980,712.799988,715.289978,715.289978,1692100
2016-05-12,717.059998,719.250000,709.000000,713.309998,713.309998,1360700
2016-05-13,711.929993,716.661987,709.260010,710.830017,710.830017,1314500
2016-05-16,709.130005,718.479980,705.650024,716.489990,716.489990,1317100
2016-05-17,715.989990,721.520020,704.109985,706.229980,706.229980,2001200
2016-05-18,703.669983,711.599976,700.630005,706.630005,706.630005,1766800
2016-05-19,702.359985,706.000000,696.799988,700.320007,700.320007,1670200
2016-05-20,701.619995,714.580017,700.520020,709.739990,709.739990,1828400
2016-05-23,706.530029,711.478027,704.179993,704.239990,704.239990,1330700
2016-05-24,706.859985,720.969971,706.859985,720.090027,720.090027,1929500
2016-05-25,720.760010,727.510010,719.705017,725.270020,725.270020,1629200
2016-05-26,722.869995,728.330017,720.280029,724.119995,724.119995,1576300
2016-05-27,724.010010,733.935974,724.000000,732.659973,732.659973,1974000
2016-05-31,731.739990,739.729980,731.260010,735.719971,735.719971,2129500
2016-06-01,734.530029,737.210022,730.659973,734.150024,734.150024,1253600
2016-06-02,732.500000,733.020020,724.169983,730.400024,730.400024,1341800
2016-06-03,729.270020,729.489990,720.559998,722.340027,722.340027,1226300
2016-06-06,724.909973,724.909973,714.609985,716.549988,716.549988,1565300
2016-06-07,719.840027,721.979980,716.549988,716.650024,716.650024,1336200
2016-06-08,723.960022,728.570007,720.580017,728.280029,728.280029,1583700
2016-06-09,722.869995,729.539978,722.335999,728.580017,728.580017,988900
2016-06-10,719.469971,725.890015,716.429993,719.409973,719.409973,1216400
2016-06-13,716.510010,725.440002,716.510010,718.359985,718.359985,1258900
2016-06-14,716.479980,722.469971,713.119995,718.270020,718.270020,1306100
2016-06-15,719.000000,722.979980,717.309998,718.919983,718.919983,1214500
2016-06-16,714.909973,716.650024,703.260010,710.359985,710.359985,1982500
2016-06-17,708.650024,708.820007,688.452026,691.719971,691.719971,3402400
2016-06-20,698.770020,702.479980,693.409973,693.710022,693.710022,2082500
2016-06-21,698.400024,702.770020,692.010010,695.940002,695.940002,1465600
2016-06-22,699.059998,700.859985,693.081970,697.460022,697.460022,1184300
2016-06-23,697.450012,701.950012,687.000000,701.869995,701.869995,2171400
2016-06-24,675.169983,689.400024,673.450012,675.219971,675.219971,4449000
2016-06-27,671.000000,672.299988,663.283997,668.260010,668.260010,2629000
2016-06-28,678.969971,680.330017,673.000000,680.039978,680.039978,2173800
2016-06-29,683.000000,687.429016,681.409973,684.109985,684.109985,1932600
2016-06-30,685.469971,692.320007,683.650024,692.099976,692.099976,1597700
2016-07-01,692.200012,700.650024,692.130005,699.210022,699.210022,1344700
2016-07-05,696.059998,696.940002,688.880005,694.950012,694.950012,1462600
2016-07-06,689.979980,701.679993,689.090027,697.770020,697.770020,1411900
2016-07-07,698.080017,698.200012,688.215027,695.359985,695.359985,1304200
2016-07-08,699.500000,705.710022,696.434998,705.630005,705.630005,1575200
2016-07-11,708.049988,716.510010,707.239990,715.090027,715.090027,1111800
2016-07-12,719.119995,722.940002,715.909973,720.640015,720.640015,1336900
2016-07-13,723.619995,724.000000,716.849976,716.979980,716.979980,935900
2016-07-14,721.580017,722.210022,718.030029,720.950012,720.950012,950200
2016-07-15,725.729980,725.739990,719.054993,719.849976,719.849976,1279300
2016-07-18,722.710022,736.130005,721.190002,733.780029,733.780029,1295500
2016-07-19,729.890015,736.989990,729.000000,736.960022,736.960022,1227500
2016-07-20,737.330017,742.130005,737.099976,741.190002,741.190002,1289700
2016-07-21,740.359985,741.690002,735.830994,738.630005,738.630005,1026300
2016-07-22,741.859985,743.239990,736.559998,742.739990,742.739990,1259800
2016-07-25,740.669983,742.609985,737.500000,739.770020,739.770020,1032400
2016-07-26,739.039978,741.690002,734.270020,738.419983,738.419983,1186700
2016-07-27,738.280029,744.460022,737.000000,741.770020,741.770020,1512500
2016-07-28,747.039978,748.650024,739.299988,745.909973,745.909973,3530200
2016-07-29,772.710022,778.549988,766.770020,768.789978,768.789978,3841500
2016-08-01,761.090027,780.429993,761.090027,772.880005,772.880005,2700500
2016-08-02,768.690002,775.840027,767.849976,771.070007,771.070007,1784500
2016-08-03,767.179993,773.210022,766.820007,773.179993,773.179993,1287400
2016-08-04,772.219971,774.070007,768.794983,771.609985,771.609985,1140300
2016-08-05,773.780029,783.039978,772.340027,782.219971,782.219971,1801200
2016-08-08,782.000000,782.630005,778.091003,781.760010,781.760010,1107900
2016-08-09,781.099976,788.940002,780.570007,784.260010,784.260010,1318900
2016-08-10,783.750000,786.812012,782.778015,784.679993,784.679993,786400
2016-08-11,785.000000,789.750000,782.969971,784.849976,784.849976,975100
2016-08-12,781.500000,783.395020,780.400024,783.219971,783.219971,740500
2016-08-15,783.750000,787.489990,780.109985,782.440002,782.440002,938200
2016-08-16,780.299988,780.979980,773.443970,777.140015,777.140015,1028000
2016-08-17,777.320007,780.809998,773.530029,779.909973,779.909973,924200
2016-08-18,780.010010,782.859985,777.000000,777.500000,777.500000,719400
2016-08-19,775.000000,777.099976,773.130005,775.419983,775.419983,861500
2016-08-22,773.270020,774.539978,770.049988,772.150024,772.150024,951400
2016-08-23,775.479980,776.440002,771.784973,772.080017,772.080017,928200
2016-08-24,770.580017,774.500000,767.070007,769.640015,769.640015,1072000
2016-08-25,767.000000,771.890015,763.184998,769.409973,769.409973,926900
2016-08-26,769.000000,776.080017,765.849976,769.539978,769.539978,1166700
2016-08-29,768.739990,774.989990,766.614990,772.150024,772.150024,847600
2016-08-30,769.330017,774.466003,766.840027,769.090027,769.090027,1130000
2016-08-31,767.010010,769.090027,765.380005,767.049988,767.049988,1248600
2016-09-01,769.250000,771.020020,764.299988,768.780029,768.780029,925100
2016-09-02,773.010010,773.919983,768.409973,771.460022,771.460022,1072700
2016-09-06,773.450012,782.000000,771.000000,780.080017,780.080017,1442800
2016-09-07,780.000000,782.729980,776.200012,780.349976,780.349976,893700
2016-09-08,778.590027,780.349976,773.580017,775.320007,775.320007,1270300
2016-09-09,770.099976,773.244995,759.659973,759.659973,759.659973,1885500
2016-09-12,755.130005,770.289978,754.000000,769.020020,769.020020,1311000
2016-09-13,764.479980,766.219971,755.799988,759.690002,759.690002,1395000
2016-09-14,759.609985,767.679993,759.109985,762.489990,762.489990,1087400
2016-09-15,762.890015,773.799988,759.960022,771.760010,771.760010,1305100
2016-09-16,769.750000,769.750000,764.659973,768.880005,768.880005,2049300
2016-09-19,772.419983,774.000000,764.440979,765.700012,765.700012,1172800
2016-09-20,769.000000,773.330017,768.530029,771.409973,771.409973,978600
2016-09-21,772.659973,777.159973,768.301025,776.219971,776.219971,1167800
2016-09-22,780.000000,789.849976,778.440002,787.210022,787.210022,1486200
2016-09-23,786.590027,788.929993,784.150024,786.900024,786.900024,1411900
2016-09-26,782.739990,782.739990,773.070007,774.210022,774.210022,1533200
2016-09-27,775.500000,785.989990,774.307983,783.010010,783.010010,1153200
2016-09-28,777.849976,781.809998,774.969971,781.559998,781.559998,1109800
2016-09-29,781.440002,785.799988,774.231995,775.010010,775.010010,1314700
2016-09-30,776.330017,780.940002,774.090027,777.289978,777.289978,1585300
2016-10-03,774.250000,776.065002,769.500000,772.559998,772.559998,1278800
2016-10-04,776.030029,778.710022,772.890015,776.429993,776.429993,1201400
2016-10-05,779.309998,782.070007,775.650024,776.469971,776.469971,1461200
2016-10-06,779.000000,780.479980,775.539978,776.859985,776.859985,1070700
2016-10-07,779.659973,779.659973,770.750000,775.080017,775.080017,933200
2016-10-10,777.710022,789.380005,775.869995,785.940002,785.940002,1174900
2016-10-11,786.659973,792.280029,780.580017,783.070007,783.070007,1372500
2016-10-12,783.760010,788.130005,782.059998,786.140015,786.140015,937400
2016-10-13,781.219971,781.219971,773.000000,778.190002,778.190002,1365300
2016-10-14,781.650024,783.950012,776.000000,778.530029,778.530029,852500
2016-10-17,779.799988,785.849976,777.500000,779.960022,779.960022,1093000
2016-10-18,787.849976,801.609985,785.565002,795.260010,795.260010,2056900
2016-10-19,798.239990,804.599976,798.030029,801.500000,801.500000,1766800
2016-10-20,803.299988,803.969971,796.030029,796.969971,796.969971,1757500
2016-10-21,795.000000,799.500000,794.000000,799.369995,799.369995,1266200
2016-10-24,804.900024,815.179993,804.820007,813.109985,813.109985,1697500
2016-10-25,816.679993,816.679993,805.140015,807.669983,807.669983,1576400
2016-10-26,806.340027,806.979980,796.320007,799.070007,799.070007,1647700
2016-10-27,801.000000,803.489990,791.500000,795.349976,795.349976,2749200
2016-10-28,808.349976,815.489990,793.590027,795.369995,795.369995,4269900
2016-10-31,795.469971,796.859985,784.000000,784.539978,784.539978,2427300
2016-11-01,782.890015,789.489990,775.539978,783.609985,783.609985,2406400
2016-11-02,778.200012,781.650024,763.450012,768.700012,768.700012,1872400
2016-11-03,767.250000,769.950012,759.030029,762.130005,762.130005,1943200
2016-11-04,750.659973,770.359985,750.560974,762.020020,762.020020,2134800
2016-11-07,774.500000,785.190002,772.549988,782.520020,782.520020,1585100
2016-11-08,783.400024,795.632996,780.190002,790.510010,790.510010,1350800
2016-11-09,779.940002,791.226990,771.669983,785.309998,785.309998,2607100
2016-11-10,791.169983,791.169983,752.179993,762.559998,762.559998,4745200
2016-11-11,756.539978,760.780029,750.380005,754.020020,754.020020,2394000
2016-11-14,755.599976,757.849976,727.539978,736.080017,736.080017,3654400
2016-11-15,746.969971,764.416016,746.969971,758.489990,758.489990,2384000
2016-11-16,755.200012,766.359985,750.510010,764.479980,764.479980,1472600
2016-11-17,766.919983,772.700012,764.229980,771.229980,771.229980,1304000
2016-11-18,771.369995,775.000000,760.000000,760.539978,760.539978,1547100
2016-11-21,762.609985,769.700012,760.599976,769.200012,769.200012,1330600
2016-11-22,772.630005,776.960022,767.000000,768.270020,768.270020,1593100
2016-11-23,767.729980,768.283020,755.250000,760.989990,760.989990,1478400
2016-11-25,764.260010,765.000000,760.520020,761.679993,761.679993,587400
2016-11-28,760.000000,779.530029,759.799988,768.239990,768.239990,2188200
2016-11-29,771.530029,778.500000,768.239990,770.840027,770.840027,1616600
2016-11-30,770.070007,772.989990,754.830017,758.039978,758.039978,2392900
2016-12-01,757.440002,759.849976,737.025024,747.919983,747.919983,3017900
2016-12-02,744.590027,754.000000,743.099976,750.500000,750.500000,1452500
2016-12-05,757.710022,763.900024,752.900024,762.520020,762.520020,1394200
2016-12-06,764.729980,768.830017,757.340027,759.109985,759.109985,1690700
2016-12-07,761.000000,771.359985,755.799988,771.190002,771.190002,1761000
2016-12-08,772.479980,778.179993,767.229980,776.419983,776.419983,1488100
2016-12-09,780.000000,789.429993,779.020996,789.289978,789.289978,1821900
2016-12-12,785.039978,791.250000,784.354980,789.270020,789.270020,2104100
2016-12-13,793.900024,804.380005,793.340027,796.099976,796.099976,2145200
2016-12-14,797.400024,804.000000,794.010010,797.070007,797.070007,1704200
2016-12-15,797.340027,803.000000,792.919983,797.849976,797.849976,1626500
2016-12-16,800.400024,800.856018,790.289978,790.799988,790.799988,2443800
2016-12-19,790.219971,797.659973,786.270020,794.200012,794.200012,1232100
2016-12-20,796.760010,798.650024,793.270020,796.419983,796.419983,951000
2016-12-21,795.840027,796.676025,787.099976,794.559998,794.559998,1211300
2016-12-22,792.359985,793.320007,788.580017,791.260010,791.260010,972200
2016-12-23,790.900024,792.739990,787.280029,789.909973,789.909973,623400
2016-12-27,790.679993,797.859985,787.656982,791.549988,791.549988,789100
2016-12-28,793.700012,794.229980,783.200012,785.049988,785.049988,1153800
2016-12-29,783.330017,785.929993,778.919983,782.789978,782.789978,744300
2016-12-30,782.750000,782.780029,770.409973,771.820007,771.820007,1770000
2017-01-03,778.809998,789.630005,775.799988,786.140015,786.140015,1657300
2017-01-04,788.359985,791.340027,783.159973,786.900024,786.900024,1073000
2017-01-05,786.080017,794.479980,785.020020,794.020020,794.020020,1335200
2017-01-06,795.260010,807.900024,792.203979,806.150024,806.150024,1640200
2017-01-09,806.400024,809.966003,802.830017,806.650024,806.650024,1274600
2017-01-10,807.859985,809.130005,803.510010,804.789978,804.789978,1176800
2017-01-11,805.000000,808.150024,801.369995,807.909973,807.909973,1065900
2017-01-12,807.140015,807.390015,799.169983,806.359985,806.359985,1353100
2017-01-13,807.479980,811.223999,806.690002,807.880005,807.880005,1099200
2017-01-17,807.080017,807.140015,800.369995,804.609985,804.609985,1362100
2017-01-18,805.809998,806.205017,800.989990,806.070007,806.070007,1294400
2017-01-19,805.119995,809.479980,801.799988,802.174988,802.174988,919300
2017-01-20,806.909973,806.909973,801.690002,805.020020,805.020020,1670000
2017-01-23,807.250000,820.869995,803.739990,819.309998,819.309998,1963600
2017-01-24,822.299988,825.900024,817.820984,823.869995,823.869995,1474000
2017-01-25,829.619995,835.770020,825.059998,835.669983,835.669983,1494500
2017-01-26,837.809998,838.000000,827.010010,832.150024,832.150024,2973900
2017-01-27,834.710022,841.950012,820.440002,823.309998,823.309998,2965800
2017-01-30,814.659973,815.840027,799.799988,802.320007,802.320007,3246600
2017-01-31,796.859985,801.250000,790.520020,796.789978,796.789978,2160600
2017-02-01,799.679993,801.190002,791.190002,795.695007,795.695007,2029700
2017-02-02,793.799988,802.700012,792.000000,798.530029,798.530029,1532100
2017-02-03,802.989990,806.000000,800.369995,801.489990,801.489990,1463400
2017-02-06,799.700012,801.669983,795.250000,801.340027,801.340027,1184500
2017-02-07,803.989990,810.500000,801.780029,806.969971,806.969971,1241200
2017-02-08,807.000000,811.840027,803.190002,808.380005,808.380005,1155300
2017-02-09,809.510010,810.659973,804.539978,809.559998,809.559998,989700
2017-02-10,811.700012,815.250000,809.780029,813.669983,813.669983,1135000
2017-02-13,816.000000,820.958984,815.489990,819.239990,819.239990,1213300
2017-02-14,819.000000,823.000000,816.000000,820.450012,820.450012,1054700
2017-02-15,819.359985,823.000000,818.469971,818.979980,818.979980,1313600
2017-02-16,819.929993,824.400024,818.979980,824.159973,824.159973,1287600
2017-02-17,823.020020,828.070007,821.655029,828.070007,828.070007,1611000
2017-02-21,828.659973,833.450012,828.349976,831.659973,831.659973,1262300
2017-02-22,828.659973,833.250000,828.640015,830.760010,830.760010,982900
2017-02-23,830.119995,832.460022,822.880005,831.330017,831.330017,1472800
2017-02-24,827.729980,829.000000,824.200012,828.640015,828.640015,1392200
2017-02-27,824.549988,830.500000,824.000000,829.280029,829.280029,1101500
2017-02-28,825.609985,828.539978,820.200012,823.210022,823.210022,2260800
2017-03-01,828.849976,836.255005,827.260010,835.239990,835.239990,1496500
2017-03-02,833.849976,834.510010,829.640015,830.630005,830.630005,942500
2017-03-03,830.559998,831.359985,825.750977,829.080017,829.080017,896400
